3,352,468
7,352,458
105,322,449
107,322,449
109,322,461
111,322,461
113,322,461
115,322,461
117,322,461
119,322,461
121,307,434
123,307,374
125,303,343
127,297,292
129,295,284
131,291,265
133,288,249
135,276,246
137,269,244
139,267,232
141,265,232
143,261,227
145,261,229
147,261,246
149,261,241
151,257,241
153,251,241
155,248,243
157,242,244
159,238,244
161,238,244
163,238,249
165,236,249
167,236,258
169,236,256
171,238,255
173,240,255
175,244,255
177,255,255
179,255,256
181,257,258
183,261,258
185,265,256
187,265,256
189,265,256
191,265,256
193,259,258
195,255,263
197,251,265
199,251,265
201,246,266
203,240,272
205,240,272
207,240,272
209,240,272
211,240,272
213,242,270
215,251,266
217,257,258
219,265,255
221,282,248
223,291,241
225,307,237
227,303,231
229,324,231
231,324,229
233,324,222
235,324,219
237,328,214
239,322,210
241,320,210
241,314,210
243,305,205
245,305,205
247,303,202
249,288,198
251,272,195
253,272,195
255,257,188
257,244,188
259,240,190
261,240,190
263,234,190
265,234,190
267,223,190
269,223,190
271,223,190
273,227,188
275,238,184
277,246,193
279,248,196
281,261,198
283,272,195
285,272,195
287,282,195
289,282,193
291,307,200
293,307,202
295,307,200
297,307,200
299,307,198
301,299,205
303,303,205
305,299,205
307,288,205
309,280,205
311,269,205
313,259,205
315,255,205
317,238,200
319,238,203
321,236,203
323,227,203
325,227,202
327,223,202
329,221,202
331,221,202
333,227,200
335,227,203
337,238,203
339,244,202
341,255,198
343,259,191
345,259,191
347,269,190
349,284,186
351,286,178
353,288,176
355,286,176
357,286,176
359,286,176
361,274,181
363,274,181
365,265,183
367,267,181
369,267,178
371,269,176
373,269,174
375,263,171
377,263,171
379,269,171
381,276,171
383,288,171
385,295,171
387,312,181
389,316,181
391,309,176
393,316,176
395,320,178
397,337,176
399,343,176
401,356,173
403,375,169
405,381,166
407,377,167
409,389,173
411,389,174
413,394,174
415,394,174
417,385,176
419,381,176
421,364,164
423,366,162
425,356,162
427,347,159
429,356,161
431,349,162
433,341,157
435,341,161
437,341,162
439,341,161
441,326,159
443,326,161
445,335,157
447,349,154
449,341,154
451,347,152
453,352,159
455,352,159
457,347,154
459,347,149
461,343,152
463,339,154
465,333,157
467,324,157
469,322,162
471,309,155
473,307,159
475,276,155
477,265,152
479,251,166
481,253,167
483,253,162
485,246,159
487,246,159
489,248,162
491,251,161
493,251,157
495,259,149
497,261,149
499,263,149
501,263,149
503,263,150
505,263,150
507,263,150
509,259,150
511,257,150
513,253,150
515,244,152
517,242,164
519,234,162
521,225,162
523,200,155
525,177,155
527,183,162
529,166,161
531,164,161
533,164,167
535,164,169
537,158,171
539,145,167
541,145,173
543,145,173
545,143,174
547,133,174
549,128,174
551,139,174
553,135,171
