0,293,460
1,299,458
2,299,458
3,299,458
4,299,458
5,299,458
6,299,458
7,299,458
8,299,458
9,303,458
10,301,458
11,301,458
12,301,458
13,301,458
14,301,458
15,301,458
16,301,458
17,301,458
18,301,458
19,301,458
20,301,458
21,301,458
22,301,458
23,301,458
24,301,458
25,301,458
26,301,458
27,301,458
28,297,460
29,297,460
30,297,460
31,297,460
32,297,460
33,299,460
34,299,458
35,299,458
36,299,458
37,299,458
38,299,458
39,297,465
40,297,465
41,297,465
42,297,465
43,291,461
44,293,460
45,293,460
46,293,460
47,293,460
48,293,460
49,293,460
50,297,460
51,297,460
52,297,460
53,297,460
54,297,460
55,297,460
56,297,460
57,297,460
58,297,460
59,295,449
60,297,456
61,297,465
62,299,461
63,299,461
64,301,460
65,305,458
66,305,458
67,305,458
68,305,458
69,309,458
70,309,458
71,309,458
72,309,458
73,309,458
74,309,458
75,309,463
76,307,468
77,307,468
78,307,468
79,307,468
80,307,468
81,307,468
82,307,468
83,307,468
84,307,468
85,307,468
86,307,468
87,307,468
88,307,468
89,307,460
90,307,458
91,314,444
92,314,430
93,312,425
94,309,413
95,309,403
96,312,395
97,312,388
98,314,379
99,305,374
100,307,364
101,309,359
102,312,350
103,312,337
104,312,337
105,314,330
106,309,328
107,305,318
108,305,304
109,303,292
110,303,290
111,303,277
112,303,273
113,305,268
114,299,253
115,295,248
116,295,239
117,291,234
118,293,236
119,293,229
120,284,225
121,288,222
122,280,219
123,286,214
124,286,207
125,286,207
126,286,207
127,286,207
128,282,200
129,282,195
130,282,193
131,282,193
132,282,193
133,282,193
134,274,184
135,267,184
136,267,186
137,267,186
138,267,186
139,267,186
140,261,186
141,253,184
142,253,184
143,246,184
144,246,184
145,246,184
146,246,184
147,246,184
148,246,184
149,246,184
150,246,184
151,246,184
152,242,179
153,242,179
154,242,179
155,242,179
156,242,179
157,242,179
158,242,179
159,242,179
160,248,176
161,248,184
162,253,184
163,257,184
164,257,184
165,257,184
166,265,186
167,269,186
168,272,186
169,276,186
170,280,186
171,288,188
172,288,188
173,288,190
174,288,190
175,288,190
176,288,190
177,291,190
178,293,190
179,299,191
180,301,191
181,301,191
182,301,191
183,301,191
184,301,191
185,307,191
186,307,191
187,307,191
188,307,191
189,307,191
190,307,191
191,307,191
192,307,191
193,307,191
194,307,186
195,301,186
196,301,186
197,301,186
198,301,186
199,301,186
200,301,186
201,301,186
202,301,186
203,293,186
204,286,188
205,286,188
206,286,188
207,286,188
208,286,188
209,286,188
210,286,188
211,278,188
212,274,188
213,269,188
214,269,188
215,269,190
216,265,190
217,265,190
218,265,190
219,265,190
220,265,190
221,257,191
222,257,191
223,251,191
224,251,191
225,251,191
226,248,186
227,248,181
228,248,181
229,248,181
230,248,181
231,248,181
232,248,181
233,240,181
234,232,181
235,232,183
236,232,183
237,232,183
238,232,183
239,232,183
240,232,183
241,232,183
242,232,183
243,232,183
244,232,183
245,236,183
246,240,181
247,242,181
248,244,181
249,244,181
250,244,181
251,248,179
252,248,179
253,248,179
254,257,179
255,265,181
256,265,181
257,265,181
258,267,181
259,272,181
260,280,183
261,284,186
262,284,186
263,284,186
264,284,186
265,284,186
266,295,186
267,295,186
268,295,186
269,307,190
270,307,190
271,309,190
272,320,190
273,320,190
274,320,190
275,318,183
276,318,183
277,324,186
278,324,186
279,322,186
280,322,186
281,333,188
282,333,188
283,320,181
284,320,181
285,320,184
286,328,184
287,328,184
288,328,184
289,328,184
290,328,184
291,328,184
292,328,184
293,328,184
294,328,184
295,318,179
296,312,171
297,318,173
298,318,174
299,318,174
300,318,174
301,318,176
302,309,171
303,312,169
304,312,169
305,312,169
306,312,169
307,312,169
308,312,169
309,312,169
310,312,169
311,309,169
312,309,169
313,307,169
314,307,169
315,307,169
316,307,169
317,307,169
318,303,169
319,303,169
320,307,171
321,307,171
322,307,171
323,307,171
324,309,171
325,312,173
326,312,173
327,314,173
328,318,173
329,318,173
330,320,173
331,324,173
332,324,173
333,324,173
334,335,174
335,331,174
336,331,176
337,333,176
338,337,176
339,339,176
340,343,176
341,347,178
342,347,178
343,352,178
344,354,178
345,360,176
346,360,176
347,360,176
348,362,178
349,362,178
350,368,178
351,371,178
352,371,178
353,371,178
354,371,178
355,371,178
356,371,178
357,375,178
358,375,178
359,377,176
360,375,176
361,371,176
362,371,176
363,364,176
364,364,176
365,364,176
366,368,176
367,368,176
368,368,176
369,368,176
370,368,176
371,364,176
372,364,176
373,364,176
374,364,176
375,360,176
376,360,176
377,360,176
378,362,174
379,362,174
380,362,174
381,362,174
382,362,174
383,362,174
384,354,174
385,354,174
386,349,174
387,339,174
388,331,174
389,322,174
390,322,174
391,322,174
392,322,174
393,326,174
394,326,174
395,326,174
396,326,174
397,322,174
398,322,174
399,312,171
400,312,171
401,312,171
402,312,171
403,312,171
404,312,171
405,312,171
406,312,171
407,312,171
408,307,171
409,303,169
410,303,167
411,303,167
412,303,167
413,303,167
414,305,167
415,305,167
416,307,167
417,307,167
418,307,167
419,309,167
420,309,167
421,316,167
422,316,167
423,318,167
424,326,167
425,328,167
426,328,167
427,328,167
428,328,167
429,328,167
430,335,169
431,335,169
432,335,169
433,335,169
434,335,169
435,335,171
436,335,171
437,335,171
438,335,171
439,335,171
440,335,171
441,335,171
442,335,171
443,335,171
444,335,171
445,335,171
446,335,171
447,337,171
448,347,171
449,347,171
450,347,171
451,347,171
452,347,171
453,352,171
454,358,171
455,358,171
456,358,171
457,358,171
458,358,171
459,349,169
460,349,169
461,349,169
462,349,169
463,349,169
464,349,169
465,339,169
466,339,167
467,339,167
468,339,167
469,339,167
470,339,167
471,339,167
472,339,167
473,339,167
474,339,167
475,339,167
476,339,167
477,339,167
478,337,167
479,333,167
480,333,167
481,333,167
482,333,167
483,333,167
484,333,167
485,322,169
486,318,173
487,320,171
488,320,171
489,320,171
490,318,171
491,305,173
492,309,171
493,309,171
494,309,171
495,309,171
496,305,171
497,307,171
498,307,169
499,307,169
500,307,169
501,305,169
502,301,167
503,297,162
504,297,166
505,297,166
506,297,166
509,297,166
511,297,166
512,303,166
513,301,166
514,301,166
515,301,166
516,301,166
517,301,166
518,301,166
520,301,166
521,301,166
524,314,174
525,314,174
526,314,174
527,320,174
528,324,173
529,328,171
530,328,171
531,339,171
532,335,173
533,335,173
534,337,173
535,337,173
536,339,173
537,343,171
538,345,171
539,345,171
540,345,171
541,352,171
542,352,171
543,364,176
544,364,176
545,360,171
546,358,171
547,358,171
548,362,171
549,362,171
550,362,171
551,362,171
552,362,171
553,362,171
554,362,171
555,362,171
556,366,171
557,366,171
558,366,171
559,366,171
560,366,171
561,352,167
562,358,169
563,358,169
564,360,169
565,360,169
566,360,169
567,358,173
568,358,173
569,358,173
570,349,173
571,349,173
572,349,173
573,349,173
574,349,173
575,349,173
576,349,173
577,349,173
578,345,173
579,341,174
580,337,174
581,337,174
582,337,174
583,337,174
584,324,171
585,324,171
586,324,171
587,320,171
588,320,171
589,320,171
590,320,171
591,320,171
592,320,171
593,314,173
594,309,169
595,307,169
596,307,169
597,307,169
598,307,169
599,303,169
600,303,169
601,303,169
602,303,169
603,303,169
604,303,169
605,303,169
606,303,169
607,303,169
608,316,171
609,316,171
610,316,171
611,316,171
612,316,171
613,316,171
614,316,171
615,316,171
616,320,171
617,322,171
618,324,169
619,328,169
620,328,169
621,335,171
622,335,171
623,335,171
624,335,171
625,341,171
626,347,171
627,347,171
628,352,171
629,362,173
630,360,174
631,349,174
632,349,173
633,356,173
634,360,176
635,362,176
636,362,176
637,375,176
638,375,176
639,375,176
640,381,176
641,381,176
642,381,176
643,381,176
644,381,176
645,368,173
646,373,174
647,377,174
648,377,174
649,377,174
650,377,174
651,377,174
652,377,174
653,377,174
654,377,174
655,377,174
656,377,174
657,368,173
658,368,173
659,368,173
660,368,173
661,368,173
662,368,173
663,368,173
664,362,171
665,362,171
666,362,171
667,362,171
668,349,171
669,347,171
670,341,171
671,341,171
672,333,171
673,333,169
674,333,169
675,326,169
676,316,169
677,324,167
678,326,167
679,326,167
680,326,167
681,326,167
682,326,167
683,326,167
684,326,167
685,312,166
686,307,164
687,307,164
688,303,164
689,303,164
690,309,164
691,309,164
692,309,164
693,301,164
694,288,162
695,288,162
696,288,161
697,288,161
698,288,161
699,288,161
700,288,161
701,288,161
702,288,161
703,288,161
704,295,161
705,297,161
706,297,161
707,297,161
708,297,161
709,299,161
710,299,161
711,299,161
712,299,161
713,299,161
714,307,162
715,314,166
716,314,167
717,301,167
718,305,167
719,316,169
720,316,169
721,316,169
722,316,169
723,316,169
724,316,169
725,316,169
726,318,169
727,324,169
728,331,171
729,331,173
730,337,174
731,337,174
732,337,174
733,337,174
734,337,174
735,343,174
736,343,174
737,343,174
738,343,174
739,347,181
740,347,181
741,347,181
742,354,184
743,354,184
744,354,184
745,354,184
746,354,184
747,354,184
748,354,184
749,349,184
750,349,183
751,349,183
752,349,183
753,349,183
754,349,183
755,349,183
756,349,183
757,341,179
758,341,179
759,341,179
760,341,179
761,341,179
762,341,179
763,341,179
764,337,179
765,337,179
766,326,178
767,326,178
768,326,178
769,326,176
770,326,176
771,326,176
772,326,176
773,326,176
774,326,176
775,326,176
776,326,176
777,326,176
778,326,176
779,326,176
780,326,176
781,322,176
782,309,173
783,312,173
784,318,173
785,318,174
786,318,174
787,318,174
788,318,174
789,318,174
790,318,174
791,318,174
792,316,174
793,316,174
794,312,171
795,312,171
796,312,171
797,312,171
798,312,171
799,312,171
800,312,171
801,312,171
802,312,171
803,312,171
804,312,171
805,312,171
806,312,171
807,312,171
808,312,171
809,312,171
810,312,171
811,309,171
812,307,171
813,307,171
814,307,171
815,307,171
816,307,171
817,309,173
818,309,174
